SET_SEQ,PRED_SEQ,PREY_SEQ,DATASOURCE,MISSION,SETNO,SDATE,STIME,STRAT,BOTTOM_TEMPERATURE,DEPTH,GEAR,SLATDD,SLONGDD,NAFO_ZONE,NAFO_SUBUNIT,SPEC,FSHNO,FWT,FLEN,STOWGT,EMPTYWGT,FULLNESS,FGEN,PREYSPECCD,PWT,PLEN,PNUM,RANK,DIGESTION,
13316,258113,299130,SCS,S21122021,5,21-Dec-21,926,,4.93,161,15,45.9595,-58.83133,4VN,4VN,201,5889,254,27,10.62,6.56,2,0,2000,1.99,,,,4,
13316,258113,299131,SCS,S21122021,5,21-Dec-21,926,,4.93,161,15,45.9595,-58.83133,4VN,4VN,201,5889,254,27,10.62,6.56,2,0,3100,0.45,,,,4,
13316,258113,299132,SCS,S21122021,5,21-Dec-21,926,,4.93,161,15,45.9595,-58.83133,4VN,4VN,201,5889,254,27,10.62,6.56,2,0,9001,1.44,,,,4,
13316,258114,299133,SCS,S21122021,5,21-Dec-21,926,,4.93,161,15,45.9595,-58.83133,4VN,4VN,201,5998,244,28,5.89,4.21,1,0,2000,0.46,,,,4,
13316,258114,299134,SCS,S21122021,5,21-Dec-21,926,,4.93,161,15,45.9595,-58.83133,4VN,4VN,201,5998,244,28,5.89,4.21,1,0,3100,0.06,,,,3,
13316,258114,299135,SCS,S21122021,5,21-Dec-21,926,,4.93,161,15,45.9595,-58.83133,4VN,4VN,201,5998,244,28,5.89,4.21,1,0,9100,0.96,,,,4,
13316,258114,299136,SCS,S21122021,5,21-Dec-21,926,,4.93,161,15,45.9595,-58.83133,4VN,4VN,201,5998,244,28,5.89,4.21,1,0,9630,0.13,,,,4,
13316,258115,299137,SCS,S21122021,5,21-Dec-21,926,,4.93,161,15,45.9595,-58.83133,4VN,4VN,201,5999,355,31,10.5,5.96,2,0,2000,1.06,,,,4,
13316,258115,299138,SCS,S21122021,5,21-Dec-21,926,,4.93,161,15,45.9595,-58.83133,4VN,4VN,201,5999,355,31,10.5,5.96,2,0,2100,0.46,,,,3,
13316,258115,299139,SCS,S21122021,5,21-Dec-21,926,,4.93,161,15,45.9595,-58.83133,4VN,4VN,201,5999,355,31,10.5,5.96,2,0,2905,0.22,,,,3,
13316,258115,299140,SCS,S21122021,5,21-Dec-21,926,,4.93,161,15,45.9595,-58.83133,4VN,4VN,201,5999,355,31,10.5,5.96,2,0,3100,0.13,,,,2,
13316,258115,299141,SCS,S21122021,5,21-Dec-21,926,,4.93,161,15,45.9595,-58.83133,4VN,4VN,201,5999,355,31,10.5,5.96,2,0,7101,0.14,,2,,1,
13316,258115,299142,SCS,S21122021,5,21-Dec-21,926,,4.93,161,15,45.9595,-58.83133,4VN,4VN,201,5999,355,31,10.5,5.96,2,0,9100,1.77,,,,4,
13316,258115,299143,SCS,S21122021,5,21-Dec-21,926,,4.93,161,15,45.9595,-58.83133,4VN,4VN,201,5999,355,31,10.5,5.96,2,0,9630,0.42,,,,4,
13316,258116,299144,SCS,S21122021,5,21-Dec-21,926,,4.93,161,15,45.9595,-58.83133,4VN,4VN,201,6000,383,32,8.96,4.9,2,0,2100,1.1,,,,3,
13316,258116,299145,SCS,S21122021,5,21-Dec-21,926,,4.93,161,15,45.9595,-58.83133,4VN,4VN,201,6000,383,32,8.96,4.9,2,0,2800,0.19,,,,3,
13316,258116,299146,SCS,S21122021,5,21-Dec-21,926,,4.93,161,15,45.9595,-58.83133,4VN,4VN,201,6000,383,32,8.96,4.9,2,0,3100,0.75,,,,4,
13316,258116,299147,SCS,S21122021,5,21-Dec-21,926,,4.93,161,15,45.9595,-58.83133,4VN,4VN,201,6000,383,32,8.96,4.9,2,0,9100,0.65,,,,4,
13316,258116,299148,SCS,S21122021,5,21-Dec-21,926,,4.93,161,15,45.9595,-58.83133,4VN,4VN,201,6000,383,32,8.96,4.9,2,0,9630,1.16,,,,4,
13316,258117,299149,SCS,S21122021,5,21-Dec-21,926,,4.93,161,15,45.9595,-58.83133,4VN,4VN,202,5884,734,48,8.65,6.41,1,0,2000,0.17,,,,4,
13316,258117,299150,SCS,S21122021,5,21-Dec-21,926,,4.93,161,15,45.9595,-58.83133,4VN,4VN,202,5884,734,48,8.65,6.41,1,0,2100,0.18,,,,4,
13316,258117,299151,SCS,S21122021,5,21-Dec-21,926,,4.93,161,15,45.9595,-58.83133,4VN,4VN,202,5884,734,48,8.65,6.41,1,0,9100,1.11,,,,4,
13316,258117,299152,SCS,S21122021,5,21-Dec-21,926,,4.93,161,15,45.9595,-58.83133,4VN,4VN,202,5884,734,48,8.65,6.41,1,0,9630,0.62,,,,4,
8837,183704,,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,14,1779,117,27,0.8,0.8,0,,,,,,,,
8857,184443,,SCS,S24102017,1,24-Oct-17,448,,,134,16,43.996,-58.82033,4VS,4VSC,11,2753,510,37,4.7,4.7,0,,,,,,,,
8867,184899,,SCS,S29112015,7,29-Nov-15,1410,,,249,16,43.934,-58.7335,4VS,4VS,410,1062,64,29,1.8,1.8,0,,,,,,,,
8982,186265,,SCS,S04012020,7,4-Jan-20,1044,,8.06,253,15,43.90383,-58.811,4VC,4VSC,41,4958,85,25,0.39,0.39,0,,,,,,,,
8828,183345,,SCS,S13092015,9,13-Sep-15,1711,,,126,16,45.75967,-59.521,4VN,4VN,350,570,25,20,0.5,0.5,0,0,,,,,,,
8813,182775,,SCS,S11092015,6,11-Sep-15,1245,,,225,16,46.3915,-59.133,4VN,4VN,30,2,2660,65,66.9,66.9,0,,,,,,,,
8976,185981,,SCS,S03012020,7,3-Jan-20,1406,,4.35,90,15,43.90833,-59.1125,4WG,4WG,42,4667,95,23,0.89,0.89,0,,,,,,,,
9091,188723,,SCS,S13092018,9,13-Sep-18,1854,,6.29,238,15,46.14933,-58.76567,4VN,4VN,41,3159,429,41,2.38,2.38,0,0,,,,,,,
8854,184354,,SCS,S23102017,12,23-Oct-17,1935,,,188,16,43.7755,-59.08783,4W,4WG,14,2585,196,32,1.2,1.2,0,,,,,,,,
8864,184704,,SCS,S29112015,3,29-Nov-15,659,,,135,16,43.994,-58.81967,4VS,4VSC,10,888,386,36,14.6,14.6,0,,,,,,,,
8803,182398,,SCS,S05112015,3,5-Nov-15,1237,,,187,16,43.77617,-59.0875,4W,4WG,13,683,171,30,1.6,1.6,0,,,,,,,,
8826,183264,,SCS,S13092015,5,13-Sep-15,1020,,,198,16,45.79483,-59.08467,4VN,4VN,40,493,81,22,1,1,0,,,,,,,,
8979,186099,,SCS,S03012020,10,3-Jan-20,1810,,7.76,183,15,43.70417,-59.20883,4WG,4WG,13,4813,171,29,1.99,1.99,0,,,,,,,,
10530,200972,,SCS,S14092018,12,14-Sep-18,2115,,3.83,205,15,45.88217,-58.775,4VS,4VN,41,3356,380,37,2.9,2.9,0,,,,,,,,
8991,186673,,SCS,S11092019,3,11-Sep-19,804,,7.6,251,15,46.06333,-58.6215,4VN,4VN,400,4260,369,27,19.36,19.36,0,,,,,,,,
8803,182396,,SCS,S05112015,3,5-Nov-15,1237,,,187,16,43.77617,-59.0875,4W,4WG,13,681,141,28,1.1,1.1,0,,,,,,,,
8806,182530,,SCS,S05112015,6,5-Nov-15,1855,,,92,16,44.0905,-59.2515,4W,4WG,317,803,17,13,1.6,1.6,0,0,,,,,,,
8833,183516,,SCS,S16112016,1,16-Nov-16,527,,,93,16,44.10733,-59.35617,4W,4WG,40,1636,62,21,0.3,0.3,0,,,,,,,,
8997,186896,,SCS,S12092019,3,12-Sep-19,728,,2.03,126,15,45.76017,-59.52233,4VN,4VN,40,4532,36,17,0.21,0.21,0,,,,,,,,
12948,252554,,SCS,S15092022,1,15-Sep-20,449,,,88,15,45.833,-59.57333,4VN,4VN,40,6574,72,22,0.43,0.43,0,0,,,,,,,
10534,201116,,SCS,S15092018,8,15-Sep-18,1724,,1.98,84,15,45.83433,-59.57317,4VS,4VN,306,3482,60,17,2.22,2.22,0,,,,,,,,
9091,188725,,SCS,S13092018,9,13-Sep-18,1854,,6.29,238,15,46.14933,-58.76567,4VN,4VN,41,3161,224,34,1.1,1.1,0,0,,,,,,,
8841,183877,,SCS,S21112016,8,16-Nov-16,1803,,,243,16,43.93467,-58.7325,4VS,4VSC,112,1941,120,27,0.8,0.8,0,,,,,,,,
10539,201230,,SCS,S24092021,3,24-Sep-21,726,,,251,15,46.357,-59.06167,4VN,4VN,31,5472,299,34,4.48,4.48,0,,,,,,,,
10542,201349,,SCS,S24092021,10,24-Sep-21,1651,,,240,15,46.14383,-58.758,4VN,4VN,41,5622,136,29,0.85,0.85,0,,,,,,,,
8858,184496,,SCS,S24102017,2,24-Oct-17,616,,,242,16,43.935,-58.74917,4VS,4VSC,23,2784,146,22,0.7,0.7,0,,,,,,,,
8975,185941,,SCS,S03012020,6,3-Jan-20,1211,,4.25,93,15,44.0905,-59.25017,4WG,4WG,40,4633,86,23,0.57,0.57,0,,,,,,,,
8991,186638,,SCS,S11092019,3,11-Sep-19,804,,7.6,251,15,46.06333,-58.6215,4VN,4VN,23,4290,103,20,2.36,2.36,0,,,,,,,,
10540,201270,,SCS,S24092021,7,24-Sep-21,1257,,,135,15,46.26933,-59.08617,4VN,4VN,23,5548,46,15,0.38,0.38,0,,,,,,,,
8977,186018,,SCS,S03012020,8,3-Jan-20,1510,,4.36,92,15,43.85617,-59.13733,4WG,4WG,300,4696,136,24,2.19,2.19,0,,,,,,,,
8822,183083,,SCS,S12092015,5,12-Sep-15,1112,,,238,16,46.14783,-58.765,4VN,4VN,400,233,110,17,2.9,2.9,0,0,,,,,,,
9088,188574,,SCS,S13092018,4,13-Sep-18,926,,5.88,227,15,46.38867,-59.12967,4VN,4VN,23,3006,128,22,0.51,0.51,0,0,,,,,,,
8997,186901,,SCS,S12092019,3,12-Sep-19,728,,2.03,126,15,45.76017,-59.52233,4VN,4VN,40,4537,252,31,3.45,3.45,0,,,,,,,,
8992,186688,,SCS,S11092019,6,11-Sep-19,1326,,6.42,207,15,45.88133,-58.774,4VN,4VN,40,4315,201,30,1.01,1.01,0,,,,,,,,
8826,183287,,SCS,S13092015,5,13-Sep-15,1020,,,198,16,45.79483,-59.08467,4VN,4VN,114,507,50,23,1,1,0,,,,,,,,
8804,182457,,SCS,S05112015,4,5-Nov-15,1433,,,90,16,43.85417,-59.13833,4W,4WG,41,722,142,29,1.1,1.1,0,,,,,,,,
8979,186120,,SCS,S03012020,10,3-Jan-20,1810,,7.76,183,15,43.70417,-59.20883,4WG,4WG,41,4777,63,23,1.3,1.3,0,,,,,,,,
8822,183070,,SCS,S12092015,5,12-Sep-15,1112,,,238,16,46.14783,-58.765,4VN,4VN,112,239,59,22,0.9,0.9,0,,,,,,,,
8814,182843,,SCS,S11092015,7,11-Sep-15,1524,,,249,16,46.36367,-59.073,4VN,4VN,112,58,113,26,0.6,0.6,0,,,,,,,,
12948,252590,,SCS,S15092022,1,15-Sep-20,449,,,88,15,45.833,-59.57333,4VN,4VN,350,6557,22,19,0.24,0.24,0,0,,,,,,,
8818,182962,,SCS,S11092016,6,11-Sep-16,1226,,,101,16,46.12783,-59.14467,4VN,4VN,40,1350,54,20,0.4,0.4,0,0,,,,,,,
10523,200719,,SCS,S02122018,4,2-Dec-18,958,,8.81,254,15,43.9085,-58.79983,4VS,4VSC,23,3833,105,19,0.7,0.7,0,,,,,,,,
10543,201391,,SCS,S24092021,11,24-Sep-21,1823,,,253,15,46.06133,-58.61783,4VN,4VN,41,5651,250,34,1.65,1.65,0,,,,,,,,
10530,200984,,SCS,S14092018,12,14-Sep-18,2115,,3.83,205,15,45.88217,-58.775,4VS,4VN,41,3368,25,17,0.24,0.24,0,,,,,,,,
8858,184479,,SCS,S24102017,2,24-Oct-17,616,,,242,16,43.935,-58.74917,4VS,4VSC,11,2771,645,41,5.1,5.1,0,,,,,,,,
8865,184762,,SCS,S29112015,4,29-Nov-15,812,,,148,16,43.97667,-58.85733,4VS,4VSC,41,925,222,32,1.7,1.7,0,,,,,,,,
8982,186247,,SCS,S04012020,7,4-Jan-20,1044,,8.06,253,15,43.90383,-58.811,4VC,4VSC,14,4922,44,20,2.8,2.8,0,,,,,,,,
8809,182640,,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,642,1134,90,31,0.7,0.7,0,,,,,,,,
8821,182991,,SCS,S12092015,3,12-Sep-15,714,,,123,16,46.15,-58.98367,4VN,4VN,10,194,220,30,3.7,3.7,0,,,,,,,,
8983,186345,,SCS,S04012020,8,4-Jan-20,1229,,7.91,247,15,43.93433,-58.73317,4VC,4VSC,123,4974,70,16,1.14,1.14,0,,,,,,,,
10525,200809,,SCS,S02122018,7,2-Dec-18,1402,,7.4,134,15,43.99583,-58.8195,4VS,4VSC,41,3964,185,31,1.06,1.06,0,,,,,,,,
8991,186648,,SCS,S11092019,3,11-Sep-19,804,,7.6,251,15,46.06333,-58.6215,4VN,4VN,23,4300,93,20,1.75,1.75,0,,,,,,,,
8823,183098,,SCS,S12092015,6,12-Sep-15,1338,,,249,16,46.06317,-58.62283,4VN,4VN,12,321,173,29,3,3,0,,,,,,,,
10519,200550,,SCS,S01122018,5,1-Dec-18,1116,,5.47,90,15,43.853,-59.13767,4WG,4WG,300,3693,62,18,1.13,1.13,0,,,,,,,,
8806,182501,,SCS,S05112015,6,5-Nov-15,1855,,,92,16,44.0905,-59.2515,4W,4WG,10,786,132,24,3.4,3.4,0,,,,,,,,
8990,186593,,SCS,S11092019,2,11-Sep-19,612,,8.01,238,15,46.147,-58.76417,4VN,4VN,41,4241,320,35,1.78,1.78,0,,,,,,,,
12946,252423,,SCS,S14092022,7,14-Sep-20,1455,,,251,15,46.06417,-58.62283,4VN,4VN,40,6407,49,20,0.36,0.36,0,0,,,,,,,
8978,186060,,SCS,S03012020,9,3-Jan-20,1614,,9.25,190,15,43.77717,-59.08583,4WG,4WG,41,4738,60,22,0.31,0.31,0,,,,,,,,
10529,200915,,SCS,S14092018,11,14-Sep-18,1949,,3.84,161,15,45.95833,-58.8265,4VS,4VN,23,3313,218,26,1.36,1.36,0,,,,,,,,
8824,183150,,SCS,S12092015,8,12-Sep-15,1700,,,201,16,45.88317,-58.77667,4VN,4VN,40,400,53,20,1.2,1.2,0,0,,,,,,,
10539,201239,,SCS,S24092021,3,24-Sep-21,726,,,251,15,46.357,-59.06167,4VN,4VN,41,5511,240,34,2.2,2.2,0,,,,,,,,
8867,184880,,SCS,S29112015,7,29-Nov-15,1410,,,249,16,43.934,-58.7335,4VS,4VS,41,1065,52,23,0.3,0.3,0,,,,,,,,
8855,184404,,SCS,S23102017,13,23-Oct-17,2108,,,92,16,43.85,-59.1355,4WG,4WG,300,2693,111,21,1.6,1.6,0,,,,,,,,
8868,184920,,SCS,S30092016,2,30-Sep-16,910,,,92,16,45.831,-59.575,4VN,4VN,40,1371,231,31,3,3,0,,,,,,,,
8828,183343,,SCS,S13092015,9,13-Sep-15,1711,,,126,16,45.75967,-59.521,4VN,4VN,41,547,45,20,0.6,0.6,0,0,,,,,,,
8866,184801,,SCS,S29112015,5,29-Nov-15,922,,,254,16,43.90617,-58.8035,4VS,4VSC,23,946,341,28,0.9,0.9,0,,,,,,,,
8975,185962,,SCS,S03012020,6,3-Jan-20,1211,,4.25,93,15,44.0905,-59.25017,4WG,4WG,300,4644,98,21,1.77,1.77,0,,,,,,,,
10524,200743,,SCS,S02122018,5,2-Dec-18,1119,,8.88,245,15,43.93383,-58.73617,4VS,4VSC,12,3867,491,40,5.85,5.85,0,,,,,,,,
8990,186611,,SCS,S11092019,2,11-Sep-19,612,,8.01,238,15,46.147,-58.76417,4VN,4VN,112,4215,82,24,0.33,0.33,0,,,,,,,,
8808,182584,,SCS,S08092016,10,8-Sep-16,1737,,,231,16,46.38883,-59.1245,4VN,4VN,23,1096,117,21,0.8,0.8,0,,,,,,,,
8817,182926,,SCS,S11092016,5,11-Sep-16,1040,,,139,16,46.26667,-59.079,4VN,4VN,41,1320,202,32,1.5,1.5,0,,,,,,,,
10538,201177,,SCS,S24092021,2,24-Sep-21,551,,,227,15,46.38967,-59.12983,4VN,4VN,23,5441,133,21,0.66,0.66,0,,,,,,,,
8816,182911,,SCS,S11092015,10,11-Sep-15,2112,,,66,16,46.09283,-59.3615,4VN,4VN,626,164,54,19,1.5,1.5,0,0,,,,,,,
8828,183315,,SCS,S13092015,9,13-Sep-15,1711,,,126,16,45.75967,-59.521,4VN,4VN,40,556,130,26,1.6,1.6,0,,,,,,,,
10542,201351,,SCS,S24092021,10,24-Sep-21,1651,,,240,15,46.14383,-58.758,4VN,4VN,41,5624,335,34,0.88,0.88,0,,,,,,,,
8867,184828,,SCS,S29112015,7,29-Nov-15,1410,,,249,16,43.934,-58.7335,4VS,4VS,11,1047,682,40,2.6,2.6,0,,,,,,,,
8975,185919,,SCS,S03012020,6,3-Jan-20,1211,,4.25,93,15,44.0905,-59.25017,4WG,4WG,10,4608,287,31,4.05,4.05,0,,,,,,,,
8803,182407,,SCS,S05112015,3,5-Nov-15,1237,,,187,16,43.77617,-59.0875,4W,4WG,16,699,578,38,12,12,0,,,,,,,,
8809,182615,,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,23,1171,106,21,1,1,0,,,,,,,,
10522,200674,,SCS,S02102021,5,2-Oct-21,922,,,145,15,43.98283,-58.86167,4VC,4VSC,41,5749,119,28,1.2,1.2,0,,,,,,,,
8977,186009,,SCS,S03012020,8,3-Jan-20,1510,,4.36,92,15,43.85617,-59.13733,4WG,4WG,42,4686,78,22,0.63,0.63,0,,,,,,,,
8824,183166,,SCS,S12092015,8,12-Sep-15,1700,,,201,16,45.88317,-58.77667,4VN,4VN,41,350,275,34,1.7,1.7,0,,,,,,,,
8824,183188,,SCS,S12092015,8,12-Sep-15,1700,,,201,16,45.88317,-58.77667,4VN,4VN,201,384,40,16,3.6,3.6,0,0,,,,,,,
10529,200947,,SCS,S14092018,11,14-Sep-18,1949,,3.84,161,15,45.95833,-58.8265,4VS,4VN,41,3339,20,17,0.6,0.6,0,,,,,,,,
8850,184170,,SCS,S23092017,2,23-Sep-17,636,,,163,16,45.9595,-58.83183,4VN,4VN,41,2411,196,32,0.8,0.8,0,,,,,,,,
8836,183672,,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,41,1752,70,24,0.3,0.3,0,,,,,,,,
8983,186315,,SCS,S04012020,8,4-Jan-20,1229,,7.91,247,15,43.93433,-58.73317,4VC,4VSC,23,4987,294,27,1.12,1.12,0,,,,,,,,
8983,186331,,SCS,S04012020,8,4-Jan-20,1229,,7.91,247,15,43.93433,-58.73317,4VC,4VSC,41,5023,82,25,0.41,0.41,0,,,,,,,,
8824,183161,,SCS,S12092015,8,12-Sep-15,1700,,,201,16,45.88317,-58.77667,4VN,4VN,41,345,108,26,0.4,0.4,0,,,,,,,,
8980,186173,,SCS,S04012020,4,4-Jan-20,738,,5.68,135,15,43.99367,-58.81733,4VC,4VSC,41,4849,46,20,0.26,0.26,0,,,,,,,,
8860,184578,,SCS,S24102017,4,24-Oct-17,919,,,146,16,43.9735,-58.85483,4VS,4VSC,201,2827,1294,51,27.1,27.1,0,,,,,,,,
8974,185910,,SCS,S03012020,5,3-Jan-20,1044,,4.23,101,15,44.10783,-59.3565,4WG,4WG,320,4593,402,26,12.31,12.31,0,,,,,,,,
13238,255005,,SCS,S14092022,2,14-Sep-22,639,,,251,15,46.35617,-59.06083,4VN,4VN,41,6180,266,34,1.65,1.65,0,,,,,,,,
10520,200593,,SCS,S01122018,6,1-Dec-18,1217,,8.51,192,15,43.7735,-59.08933,4WG,4WG,142,3732,82,23,0.73,0.73,0,,,,,,,,
8829,183354,,SCS,S13092015,10,13-Sep-15,1842,,,92,16,45.8305,-59.57567,4VN,4VN,40,583,58,21,1.8,1.8,0,,,,,,,,
10525,200817,,SCS,S02122018,7,2-Dec-18,1402,,7.4,134,15,43.99583,-58.8195,4VS,4VSC,41,3972,62,22,0.3,0.3,0,,,,,,,,
10525,200808,,SCS,S02122018,7,2-Dec-18,1402,,7.4,134,15,43.99583,-58.8195,4VS,4VSC,41,3963,125,27,0.47,0.47,0,,,,,,,,
12947,252466,,SCS,S14092022,10,14-Sep-20,2003,,,209,15,45.87967,-58.77233,4VN,4VN,40,6440,55,20,0.6,0.6,0,0,,,,,,,
8840,183778,,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,11,1870,1090,46,16.4,16.4,0,,,,,,,,
8843,183950,,SCS,S21112016,10,16-Nov-16,2102,,,143,16,43.98433,-58.86317,4VS,4VSC,14,2028,140,28,0.8,0.8,0,,,,,,,,
8976,185996,,SCS,S03012020,7,3-Jan-20,1406,,4.35,90,15,43.90833,-59.1125,4WG,4WG,300,4652,99,21,1.84,1.84,0,,,,,,,,
8802,182322,,SCS,S05112015,2,5-Nov-15,1051,,,181,16,43.703,-59.21033,4W,4WG,11,614,236,29,2.1,2.1,0,,,,,,,,
8994,186812,,SCS,S11092019,10,11-Sep-19,1913,,5.74,198,15,45.7945,-59.0845,4VN,4VN,40,4441,90,23,2.82,2.82,0,,,,,,,,
8821,183002,,SCS,S12092015,3,12-Sep-15,714,,,123,16,46.15,-58.98367,4VN,4VN,41,213,212,33,2.8,2.8,0,,,,,,,,
8841,183845,,SCS,S21112016,8,16-Nov-16,1803,,,243,16,43.93467,-58.7325,4VS,4VSC,11,1953,1092,47,8.4,8.4,0,,,,,,,,
13315,257959,,SCS,S21122021,4,21-Dec-21,700,,4.97,203,15,45.88133,-58.77333,4VN,4VN,14,5873,154,28,0.86,0.86,0,0,,,,,,,
8858,184509,,SCS,S24102017,2,24-Oct-17,616,,,242,16,43.935,-58.74917,4VS,4VSC,123,2777,95,18,1.1,1.1,0,0,,,,,,,
8974,185887,,SCS,S03012020,5,3-Jan-20,1044,,4.23,101,15,44.10783,-59.3565,4WG,4WG,42,4571,78,23,0.55,0.55,0,,,,,,,,
9091,188748,,SCS,S13092018,9,13-Sep-18,1854,,6.29,238,15,46.14933,-58.76567,4VN,4VN,112,3184,175,23,0.68,0.68,0,0,,,,,,,
8862,184637,,SCS,S24102017,7,24-Oct-17,1546,,,93,16,44.0905,-59.24933,4W,4WG,42,2911,74,21,1.3,1.3,0,,,,,,,,
8991,186644,,SCS,S11092019,3,11-Sep-19,804,,7.6,251,15,46.06333,-58.6215,4VN,4VN,23,4296,92,19,0.51,0.51,0,,,,,,,,
8850,184131,,SCS,S23092017,2,23-Sep-17,636,,,163,16,45.9595,-58.83183,4VN,4VN,23,2475,81,17,0.6,0.6,0,0,,,,,,,
8805,182490,,SCS,S05112015,5,5-Nov-15,1603,,,88,16,43.91433,-59.113,4W,4WG,42,773,74,20,2.1,2.1,0,0,,,,,,,
8866,184813,,SCS,S29112015,5,29-Nov-15,922,,,254,16,43.90617,-58.8035,4VS,4VSC,41,967,135,29,1.1,1.1,0,,,,,,,,
8825,183195,,SCS,S12092015,9,12-Sep-15,1839,,,161,16,45.95917,-58.83033,4VN,4VN,23,446,250,26,1.3,1.3,0,,,,,,,,
8828,183331,,SCS,S13092015,9,13-Sep-15,1711,,,126,16,45.75967,-59.521,4VN,4VN,41,533,139,29,1,1,0,,,,,,,,
9091,189456,,SCS,S13092018,9,13-Sep-18,1854,,6.29,238,15,46.14933,-58.76567,4VN,4VN,23,3145,123,21,0.71,0.71,0,,,,,,,,
8848,184058,,SCS,S22092017,8,22-Sep-17,1846,,,236,16,46.1485,-58.76667,4VN,4VN,41,2336,229,34,1.1,1.1,0,,,,,,,,
8802,182326,,SCS,S05112015,2,5-Nov-15,1051,,,181,16,43.703,-59.21033,4W,4WG,11,619,154,25,1.4,1.4,0,,,,,,,,
8815,182879,,SCS,S11092015,8,11-Sep-15,1740,,,134,16,46.26933,-59.08617,4VN,4VN,50,110,25,15,0.5,0.5,0,0,,,,,,,
10542,201332,,SCS,S24092021,10,24-Sep-21,1651,,,240,15,46.14383,-58.758,4VN,4VN,23,5608,216,25,0.75,0.75,0,,,,,,,,
8802,182350,,SCS,S05112015,2,5-Nov-15,1051,,,181,16,43.703,-59.21033,4W,4WG,23,642,114,20,0.7,0.7,0,0,,,,,,,
8824,183178,,SCS,S12092015,8,12-Sep-15,1700,,,201,16,45.88317,-58.77667,4VN,4VN,201,372,61,19,0.4,0.4,0,0,,,,,,,
10541,201297,,SCS,S24092021,8,24-Sep-21,1430,,,121,15,46.15083,-58.982,4VN,4VN,40,5571,29,16,0.8,0.8,0,,,,,,,,
8867,184871,,SCS,S29112015,7,29-Nov-15,1410,,,249,16,43.934,-58.7335,4VS,4VS,23,999,95,19,0.4,0.4,0,0,,,,,,,
8813,182771,,SCS,S11092015,6,11-Sep-15,1245,,,225,16,46.3915,-59.133,4VN,4VN,23,27,72,18,0.8,0.8,0,0,,,,,,,
10525,200814,,SCS,S02122018,7,2-Dec-18,1402,,7.4,134,15,43.99583,-58.8195,4VS,4VSC,41,3969,203,31,1.49,1.49,0,,,,,,,,
8804,182467,,SCS,S05112015,4,5-Nov-15,1433,,,90,16,43.85417,-59.13833,4W,4WG,42,732,60,19,0.6,0.6,0,0,,,,,,,
8813,182787,,SCS,S11092015,6,11-Sep-15,1245,,,225,16,46.3915,-59.133,4VN,4VN,112,47,81,25,1.4,1.4,0,,,,,,,,
8865,184744,,SCS,S29112015,4,29-Nov-15,812,,,148,16,43.97667,-58.85733,4VS,4VSC,10,909,640,42,8.5,8.5,0,,,,,,,,
8867,184839,,SCS,S29112015,7,29-Nov-15,1410,,,249,16,43.934,-58.7335,4VS,4VS,12,1037,705,43,10.8,10.8,0,,,,,,,,
9091,188704,,SCS,S13092018,9,13-Sep-18,1854,,6.29,238,15,46.14933,-58.76567,4VN,4VN,14,3190,74,23,0.64,0.64,0,0,,,,,,,
10523,200695,,SCS,S02122018,4,2-Dec-18,958,,8.81,254,15,43.9085,-58.79983,4VS,4VSC,14,3810,191,31,1.78,1.78,0,,,,,,,,
8866,184822,,SCS,S29112015,5,29-Nov-15,922,,,254,16,43.90617,-58.8035,4VS,4VSC,410,944,51,26,0.6,0.6,0,,,,,,,,
8824,183179,,SCS,S12092015,8,12-Sep-15,1700,,,201,16,45.88317,-58.77667,4VN,4VN,201,374,114,22,1.9,1.9,0,,,,,,,,
12947,252461,,SCS,S14092022,10,14-Sep-20,2003,,,209,15,45.87967,-58.77233,4VN,4VN,14,6451,141,28,1.12,1.12,0,0,,,,,,,
8868,184910,,SCS,S30092016,2,30-Sep-16,910,,,92,16,45.831,-59.575,4VN,4VN,40,1361,221,30,2.6,2.6,0,,,,,,,,
8985,186404,,SCS,S10092019,5,10-Sep-19,1035,,6.11,251,15,46.35817,-59.06333,4VN,4VN,41,4036,259,35,1.4,1.4,0,,,,,,,,
12948,252559,,SCS,S15092022,1,15-Sep-20,449,,,88,15,45.833,-59.57333,4VN,4VN,40,6579,43,19,0.32,0.32,0,0,,,,,,,
8975,185946,,SCS,S03012020,6,3-Jan-20,1211,,4.25,93,15,44.0905,-59.25017,4WG,4WG,40,4638,54,20,0.32,0.32,0,,,,,,,,
8990,186565,,SCS,S11092019,2,11-Sep-19,612,,8.01,238,15,46.147,-58.76417,4VN,4VN,12,4228,668,42,0.46,0.46,0,,,,,,,,
8871,184994,,SCS,S30092016,8,30-Sep-16,1852,,,198,16,45.79383,-59.08533,4VN,4VN,40,1467,34,18,0.1,0.1,0,0,,,,,,,
10522,200682,,SCS,S02102021,5,2-Oct-21,922,,,145,15,43.98283,-58.86167,4VC,4VSC,41,5757,141,30,0.74,0.74,0,,,,,,,,
